id,member_id,loan_amnt,funded_amnt,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,collections_12_mths_ex_med,mths_since_last_major_derog,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,loan_is_bad
3158668,3871084,30000,30000,1059.02,C,C4,Audi north Houston,4.0,MORTGAGE,110000.0,debt_consolidation,Debit restructure,770xx,TX,13.66,0,Aug-2001,1,39.0,,16,0,25290,42.4%,29,w,0,76.0,INDIVIDUAL,0,0.0,97284.0,False
3163446,3876116,23525,23525,629.7,E,E1,Town Of Provincetown,10.0,RENT,65000.0,debt_consolidation,Debt consolidation,026xx,MA,17.98,0,Oct-1996,2,,,12,0,26382,77.1%,18,f,0,,INDIVIDUAL,0,0.0,34525.0,False
3221312,3964328,10000,10000,350.59,C,C3,Royal Caribbean International,1.0,RENT,40000.0,debt_consolidation,New Life,974xx,OR,18.54,0,Dec-2005,1,,,10,0,10593,83.4%,20,f,0,,INDIVIDUAL,0,0.0,12976.0,False
3221275,3964283,9000,9000,291.09,B,B1,Emeril Lagasse/Table 10,3.0,RENT,87000.0,credit_card,Better Option,891xx,NV,10.28,0,Jun-2007,0,,,7,0,8767,77.6%,9,f,0,,INDIVIDUAL,0,0.0,22071.0,False
3221276,3964284,7800,7800,275.35,C,C4,Saint Louis Children's Hospital,5.0,RENT,49000.0,credit_card,credit card refinance,631xx,MO,12.47,0,Jan-1998,2,,,6,0,13206,71%,35,w,0,,INDIVIDUAL,0,71.0,24270.0,False
3221273,3964281,7000,7000,226.4,B,B1,Summit Christian Academy,10.0,MORTGAGE,37000.0,debt_consolidation,Get 'em paid off!,236xx,VA,7.04,0,Jul-2002,0,,,7,0,8606,37.9%,11,w,0,,INDIVIDUAL,0,0.0,128453.0,False
3220483,3963414,10000,10000,343.39,C,C1,Euphoria,2.0,RENT,38000.0,credit_card,debt consolidation,142xx,NY,19.39,0,Jan-2000,0,,,11,0,9602,67.6%,18,f,0,,INDIVIDUAL,0,0.0,25548.0,False
3240666,3983557,7600,7600,252.87,B,B3,"Ewing Bros., Inc",10.0,OWN,50000.0,debt_consolidation,Getting debt free,891xx,NV,31.88,0,Mar-1984,0,,,14,0,24155,57.1%,39,f,0,,INDIVIDUAL,0,0.0,42074.0,False
3186605,3919478,16000,16000,508.06,A,A5,Cleary Gottlieb Steen & Hamilton LLP,10.0,RENT,81100.0,debt_consolidation,Cards,112xx,NY,9.88,0,Aug-2000,1,,,19,0,29078,58.7%,29,f,0,,INDIVIDUAL,0,0.0,398981.0,False
3240977,3983899,35000,35000,874.93,C,C5,US CUSTOMS AND BORDER PROTECTION ,10.0,RENT,110000.0,debt_consolidation,pay off,941xx,CA,20.35,0,Apr-1986,0,,,16,0,26803,60.8%,40,w,0,,INDIVIDUAL,0,0.0,69857.0,False
3241018,3983943,18500,18500,568.02,A,A2,US POSTAL SERVICE,10.0,MORTGAGE,54000.0,credit_card,Credit Card Refi,150xx,PA,13.82,0,Mar-2003,0,,,6,0,7063,39.5%,21,f,0,,INDIVIDUAL,0,0.0,89629.0,False
3221284,3964297,20000,20000,715.75,C,C5,AT&T,10.0,MORTGAGE,120000.0,debt_consolidation,Debt Consolidation,750xx,TX,6.26,3,Mar-1982,1,2.0,,13,0,8944,64.8%,30,f,0,63.0,INDIVIDUAL,0,0.0,232168.0,False
3241014,3983936,15000,15000,485.14,B,B1,AJE America,7.0,MORTGAGE,71000.0,credit_card,Credit Card Consolidation,201xx,VA,21.48,0,Jun-1987,2,,,17,0,33021,49%,42,w,0,,INDIVIDUAL,0,0.0,354854.0,False
3241004,3983928,1500,1500,55.03,D,D4,Rescue Mission,1.0,MORTGAGE,20000.0,other,Other,241xx,VA,11.1,1,Jan-2002,1,12.0,,5,0,6566,37.4%,15,f,0,12.0,INDIVIDUAL,0,0.0,107326.0,True
3240996,3983918,9000,9000,324.34,D,D1,L-3 Communications,8.0,RENT,47000.0,debt_consolidation,Debt consolidation,783xx,TX,20.27,0,May-1995,2,,,12,0,7480,47.6%,18,w,0,,INDIVIDUAL,0,0.0,24450.0,False
3240975,3983895,9450,9450,295.7,A,A4,Carters for Kids,5.0,MORTGAGE,27000.0,home_improvement,"Remodeling Bathrooms, Deck",324xx,FL,4.22,0,Apr-1986,0,,,10,0,1028,1.6%,14,w,0,,INDIVIDUAL,0,0.0,11277.0,False
3067084,3739732,10000,10000,312.91,A,A4,BMA Software Solutions,9.0,MORTGAGE,104000.0,debt_consolidation,Debt C,923xx,CA,14.92,0,Jun-1994,0,30.0,105.0,14,1,17701,62.3%,30,w,0,,INDIVIDUAL,0,0.0,316851.0,False
2844790,3426943,10625,10625,369.94,C,C2,walmart,10.0,OWN,32000.0,credit_card,consildate bills,917xx,CA,19.09,1,Jan-1998,1,22.0,,8,0,7032,31.4%,25,w,0,,INDIVIDUAL,0,0.0,10754.0,False
3221267,3964273,24250,24250,897.77,D,D5,Access Therapies,3.0,RENT,90000.0,other,Investment in the Philippines,347xx,FL,21.03,0,Aug-2008,0,40.0,,11,0,14067,66.7%,18,f,0,,INDIVIDUAL,0,0.0,60426.0,False
3237728,3980297,10000,10000,323.43,B,B1,Cole Haan,1.0,RENT,85000.0,debt_consolidation,Debt consolidation,100xx,NY,3.84,0,Nov-2000,0,72.0,,7,0,13203,61.4%,18,f,0,,INDIVIDUAL,0,0.0,13203.0,False
3108085,3780643,14000,14000,465.81,B,B3,Lummi Indian Business Council ,4.0,MORTGAGE,51000.0,debt_consolidation,Debt Consolidation,982xx,WA,12.54,0,Sep-2003,2,,,8,0,13972,77.2%,16,f,0,,INDIVIDUAL,0,0.0,286838.0,False
3240972,3983891,16000,16000,387.4,C,C3,San Diego Hospice,10.0,RENT,95000.0,debt_consolidation,Consolidation,921xx,CA,6.09,0,Jul-1999,1,,,5,0,14936,84.4%,11,w,0,,INDIVIDUAL,0,0.0,14936.0,False
3108077,3780634,10000,10000,328.06,B,B2,newyork newyork hotel and casino,10.0,MORTGAGE,47000.0,credit_card,credit card loan,891xx,NV,26.45,0,Aug-2003,0,,,10,0,23484,56.7%,15,f,0,,INDIVIDUAL,0,1202.0,188708.0,False
3240916,3983834,23000,23000,476.33,A,A5,Georgetown University,10.0,MORTGAGE,120000.0,debt_consolidation,Pay Off High Interest Cards,207xx,MD,19.84,1,Jun-1970,0,18.0,,14,0,32903,62.8%,30,f,0,,INDIVIDUAL,0,0.0,473542.0,False
3188409,3921417,6625,6625,241.15,D,D2,Maunalani Nursing Ctr,9.0,RENT,23000.0,debt_consolidation,debt consolidation,968xx,HI,23.17,0,Feb-2000,0,,103.0,9,1,10527,72.1%,18,w,0,,INDIVIDUAL,0,0.0,13865.0,False
3218917,3961633,9000,9000,315.53,C,C3,acushnet company,10.0,OWN,49000.0,debt_consolidation,pay out,027xx,MA,4.38,0,Dec-1994,0,,90.0,5,1,5883,69.2%,9,f,0,,INDIVIDUAL,0,0.0,5883.0,False
3240935,3983853,5000,5000,182.0,D,D2,HHC,1.0,RENT,31000.0,debt_consolidation,Debt consolidation,104xx,NY,28.22,0,Jun-2007,1,,,9,0,5833,58.9%,9,f,0,,INDIVIDUAL,0,0.0,31454.0,True
3217501,3960034,11000,11000,371.22,B,B4,terrys plumbing &utilites,10.0,RENT,36000.0,debt_consolidation,pay off,272xx,NC,24.9,0,Feb-2002,0,,,13,0,13359,31.7%,28,f,0,,INDIVIDUAL,0,0.0,18841.0,False
3240945,3983863,11000,11000,355.77,B,B1,New York Police Department,1.0,RENT,45000.0,debt_consolidation,Consolidation,112xx,NY,9.72,0,Aug-2001,0,72.0,,6,0,10573,26.6%,11,f,0,,INDIVIDUAL,0,0.0,12728.0,False
3244781,3986932,8000,8000,274.71,C,C1,Volunteers of America,5.0,RENT,35000.0,credit_card,Credit card refinancing,916xx,CA,6.86,0,Apr-2008,0,,,7,0,7032,39.5%,7,w,0,,INDIVIDUAL,0,0.0,7032.0,False
3221212,3964206,4350,4350,135.56,A,A3,IRS,3.0,RENT,50611.0,debt_consolidation,Auto Loan Consolidation/Refinancing,700xx,LA,23.14,0,Aug-2002,0,,,17,0,1413,8.9%,37,w,0,,INDIVIDUAL,0,0.0,60839.0,False
3221199,3964195,29700,29700,750.48,D,D1,Pinellas Co School Board,10.0,RENT,66000.0,credit_card,Out From Under,337xx,FL,27.89,0,Aug-1997,0,69.0,,16,0,21732,62.3%,32,f,0,71.0,INDIVIDUAL,0,0.0,48227.0,False
3221105,3964090,16000,16000,404.3,D,D1,AT&T,10.0,MORTGAGE,70000.0,debt_consolidation,Debt Consolidation,028xx,RI,12.77,0,Mar-2001,2,,,17,0,10896,48.2%,31,w,0,,INDIVIDUAL,0,0.0,260242.0,False
3220244,3963129,5000,5000,171.7,C,C1,meximar sales,10.0,MORTGAGE,45000.0,debt_consolidation,Debt consolidation,442xx,OH,22.45,1,Sep-1997,3,17.0,,13,0,11017,58%,32,f,0,,INDIVIDUAL,0,0.0,195634.0,True
3219273,3962046,16000,16000,375.04,C,C1,Savannah State University,10.0,RENT,47000.0,credit_card,CC Debt Clean Up,314xx,GA,34.34,0,Sep-1993,0,,,16,0,25126,62.7%,21,f,0,,INDIVIDUAL,0,0.0,54886.0,False
3240887,3983802,2500,2500,87.65,C,C3,Bank of the West,7.0,RENT,54000.0,other,Debt Payoff,945xx,CA,20.54,0,Jan-2004,0,,,9,0,11195,55.1%,15,f,0,,INDIVIDUAL,0,0.0,21809.0,False
3221177,3964167,3000,3000,101.25,B,B4,Canyon Creek Travel,7.0,RENT,50000.0,credit_card,CC Loan,750xx,TX,21.05,0,Oct-1997,0,,,6,0,14447,82.1%,12,f,0,,INDIVIDUAL,0,0.0,26871.0,False
3221189,3964183,6000,6000,210.36,C,C3,GlaxoSmithKline,10.0,MORTGAGE,275000.0,major_purchase,Major purchase,352xx,AL,11.52,0,Mar-1998,1,24.0,,13,0,51680,95.9%,45,f,0,,INDIVIDUAL,0,0.0,470253.0,False
3240848,3983760,10000,10000,363.99,D,D2,Ritz Carlton,9.0,RENT,45000.0,credit_card,My Personal Loan,112xx,NY,9.39,0,Jan-2006,2,,,9,0,12323,63.5%,12,f,0,,INDIVIDUAL,0,0.0,12323.0,False
3221175,3964165,35000,35000,847.42,C,C3,Percheron ,4.0,MORTGAGE,175020.0,home_improvement,Pool Loan,770xx,TX,9.52,0,Nov-1989,0,,,13,0,170864,2.6%,32,f,0,,INDIVIDUAL,0,0.0,368101.0,False
3221196,3964192,15000,15000,506.21,B,B4,"Tri-State Biodiesel, LLC",1.0,OWN,60000.0,home_improvement,Home Improvement,114xx,NY,11.56,0,Jun-2005,3,,,13,0,4283,36%,26,w,0,,INDIVIDUAL,0,0.0,293298.0,False
3221020,3963995,16000,16000,539.96,B,B4,Target,10.0,RENT,47000.0,debt_consolidation,no debt,662xx,KS,17.72,0,Apr-1996,2,,,4,0,20326,69.6%,18,f,0,,INDIVIDUAL,0,0.0,20326.0,False
3235434,3977656,7400,7400,246.22,B,B3,,10.0,OWN,46500.0,debt_consolidation,payback,995xx,AK,23.51,0,Dec-1994,0,,,9,0,35566,72%,20,f,0,,INDIVIDUAL,0,0.0,35566.0,False
3240672,3983564,21100,21100,647.85,A,A2,Autodesk Inc,1.0,RENT,83000.0,debt_consolidation,educationalloan repayment,152xx,PA,10.41,0,May-2009,2,,,7,0,1900,10.7%,12,w,0,,INDIVIDUAL,0,0.0,32933.0,False
2594696,3116861,10000,10000,360.38,D,D1,Alhambra Unified School District,10.0,RENT,49200.0,debt_consolidation,Debt Consolidation,917xx,CA,27.48,2,Oct-1969,0,20.0,,8,0,4118,84%,14,f,0,20.0,INDIVIDUAL,0,0.0,28170.0,True
3195682,3928459,10000,10000,332.72,B,B3,NYC Office of Management and Budget,4.0,RENT,72000.0,credit_card,Credit Card Refinance,112xx,NY,25.53,0,Oct-2000,0,,,24,0,13177,78.9%,41,w,0,,INDIVIDUAL,0,0.0,163163.0,False
3221081,3964064,10000,10000,343.39,C,C1,,,OWN,38100.12,home_improvement,Home improvement,312xx,GA,11.18,0,Nov-1992,0,71.0,,5,0,12705,62.6%,12,w,0,,INDIVIDUAL,0,0.0,12705.0,False
3221126,3964112,29700,29700,1019.85,C,C1,Crescent Capital Group,1.0,RENT,67000.0,debt_consolidation,Debt consolidation,900xx,CA,25.16,0,Jun-2002,0,,,7,0,21346,83.7%,36,f,0,,INDIVIDUAL,0,0.0,37190.0,False
2905292,3537521,1600,1600,57.66,D,D1,American Airlines,10.0,RENT,52000.0,debt_consolidation,Quick Loan,029xx,RI,21.83,0,Oct-1988,2,66.0,63.0,25,1,13415,83.2%,49,f,0,66.0,INDIVIDUAL,0,0.0,27152.0,True
3221080,3964063,13000,13000,438.72,B,B4,DJO Global,1.0,RENT,45000.0,debt_consolidation,Payoff for Credit Cards,335xx,FL,20.19,0,Dec-1999,1,,,6,0,12988,76.9%,18,f,0,,INDIVIDUAL,0,0.0,24529.0,False
3221058,3964039,12000,12000,373.94,A,A3,DoD/USAF,8.0,MORTGAGE,120000.0,debt_consolidation,Debt Cons,223xx,VA,11.4,0,Dec-1999,2,,,13,0,16933,29%,23,f,0,,INDIVIDUAL,0,0.0,188968.0,False
3218120,3960752,35000,35000,1227.05,C,C3,,,RENT,130000.0,debt_consolidation,Consolidation Loan,782xx,TX,15.33,0,Jan-1993,1,,,15,0,32755,90.5%,27,f,0,,INDIVIDUAL,0,0.0,431947.0,True
3221084,3964067,12000,12000,375.49,A,A4,Sunmerge Systems Inc,5.0,RENT,90000.0,debt_consolidation,Pay off Loan with High APR 18%,809xx,CO,12.85,0,Oct-2007,4,,,7,0,5211,23.6%,9,w,0,,INDIVIDUAL,0,0.0,21948.0,False
3240389,3983253,18200,18200,426.61,C,C1,SGI,10.0,MORTGAGE,101000.0,credit_card,Credit Card Ref,074xx,NJ,19.79,1,Dec-1992,0,16.0,99.0,15,1,6317,60.7%,33,f,0,,INDIVIDUAL,0,0.0,479229.0,False
3216840,3959239,10000,10000,379.28,E,E3,Job Ready Inc,1.0,MORTGAGE,30225.0,debt_consolidation,Debt consolidation,996xx,AK,23.27,4,Jan-1993,3,20.0,,8,0,8096,79.4%,25,f,0,,INDIVIDUAL,0,0.0,8096.0,False
3221056,3964037,15000,15000,529.51,C,C4,ark depart of health,10.0,MORTGAGE,64000.0,debt_consolidation,freedom,723xx,AR,17.98,0,Sep-2003,2,,,11,0,14420,72.5%,12,f,0,,INDIVIDUAL,0,0.0,180259.0,False
3240797,3983705,15000,15000,492.08,B,B2,Abbott,5.0,MORTGAGE,100000.0,moving,Personal,945xx,CA,5.44,0,Jan-1998,3,,,13,0,19665,29.1%,36,w,0,,INDIVIDUAL,0,0.0,121882.0,False
3221042,3964022,2000,2000,70.12,C,C3,dove science academy - tulsa,5.0,RENT,37500.0,debt_consolidation,Debt Consolidation,741xx,OK,13.7,0,Aug-2009,1,,,10,0,5214,34.8%,13,f,0,,INDIVIDUAL,0,0.0,10204.0,False
3244789,3986940,16000,16000,547.55,B,B5,Texas Workforce Commission,10.0,MORTGAGE,72000.0,credit_card,credit card loan,786xx,TX,19.25,0,Nov-1994,0,41.0,,16,0,9740,91%,27,w,0,41.0,INDIVIDUAL,0,0.0,107084.0,False
3240747,3983650,16000,16000,356.89,B,B3,Chevron,10.0,MORTGAGE,150000.0,debt_consolidation,2013 Debt Consolidation,774xx,TX,15.85,0,Jun-1992,0,41.0,,16,0,14339,65.3%,48,f,0,48.0,INDIVIDUAL,0,0.0,307319.0,False
3221012,3963984,30000,30000,1044.52,C,C2,armadillo home services,7.0,RENT,78000.0,credit_card,credit card payoff,342xx,FL,19.78,0,Jun-1996,2,,,7,0,19835,73.2%,28,w,0,,INDIVIDUAL,0,0.0,63095.0,True
3237994,3980590,12000,12000,393.67,B,B2,U.S POSTAL SERVICE,10.0,MORTGAGE,86084.0,debt_consolidation,CONSOLIDATE,302xx,GA,16.69,0,Nov-1996,1,65.0,,13,0,13331,53.3%,20,f,0,,INDIVIDUAL,0,0.0,137745.0,False
3240761,3983664,13200,13200,419.15,A,A5,Advisors Asset Management,4.0,MORTGAGE,58000.0,debt_consolidation,Debt Consolidation,088xx,NJ,25.99,0,Sep-1991,4,,,25,0,11493,11.8%,43,w,0,,INDIVIDUAL,0,0.0,226047.0,False
3221004,3963976,6250,6250,217.61,C,C2,reno cycles & gears,1.0,RENT,23000.0,debt_consolidation,credit debt,895xx,NV,20.5,0,Dec-2005,0,,,6,0,14240,77.8%,9,f,0,,INDIVIDUAL,0,0.0,14240.0,False
3218578,3961256,10000,10000,337.47,B,B4,Lockheed Martin,10.0,MORTGAGE,56740.0,debt_consolidation,my loan,765xx,TX,4.91,0,Jan-1997,1,,94.0,7,1,9107,54.9%,11,w,0,,INDIVIDUAL,0,0.0,245023.0,False
3240739,3983641,25000,25000,913.25,D,D3,U.S. postal service,10.0,RENT,56000.0,credit_card,Credit card refinancing,402xx,KY,29.91,0,Aug-1990,1,27.0,,8,0,14450,90.3%,63,f,0,,INDIVIDUAL,0,0.0,34038.0,True
3239925,3982735,35000,35000,874.93,C,C5,California Highway Patrol,10.0,MORTGAGE,120000.0,debt_consolidation,Credit Consolidation,956xx,CA,26.37,0,May-1999,3,,,16,0,67165,59.4%,30,w,0,,INDIVIDUAL,0,0.0,429021.0,False
3005040,3637236,9600,9600,334.25,C,C2,,7.0,RENT,65000.0,debt_consolidation,Debt Consolidation,912xx,CA,2.36,0,Jan-2002,2,,88.0,6,1,5238,48.1%,14,w,0,,INDIVIDUAL,0,0.0,5238.0,False
3237616,3980152,18000,18000,607.45,B,B4,,,RENT,60850.0,credit_card,Credit card refinancing,058xx,VT,19.7,0,May-2000,1,,,12,0,10403,50%,13,f,0,,INDIVIDUAL,0,0.0,26703.0,False
3240702,3983597,13500,13500,422.42,A,A4,WebMD,3.0,RENT,78000.0,debt_consolidation,Debt Consolidation,101xx,NY,6.52,0,Feb-1996,0,,,6,0,13443,41.1%,12,f,0,,INDIVIDUAL,0,0.0,13494.0,False
3240700,3983598,8000,8000,262.45,B,B2,,,MORTGAGE,43000.0,credit_card,Credit card refinancing,704xx,LA,31.09,0,Feb-1991,0,,,11,0,15540,60%,21,f,0,,INDIVIDUAL,0,703.0,59600.0,True
3067079,3739727,4500,4500,154.53,C,C1,Alzheimer's & Dementia Resource Center,7.0,RENT,45000.0,debt_consolidation,Loan Payoff,327xx,FL,2.8,0,Jun-1983,2,73.0,63.0,9,1,3710,74.2%,29,f,0,73.0,INDIVIDUAL,0,0.0,31242.0,False
1351812,1595969,17000,17000,557.69,B,B2,Rho,6.0,RENT,120000.0,debt_consolidation,Consolidating to Zero in 36,100xx,NY,6.75,2,Dec-2000,2,10.0,,22,0,16928,36.1%,44,w,0,,INDIVIDUAL,0,0.0,26925.0,False
3220745,3963701,21125,21125,528.09,C,C5,GDIT,10.0,MORTGAGE,100300.0,debt_consolidation,Consolidation Loan 2013,254xx,WV,24.38,1,Aug-2000,1,10.0,,10,0,41662,72.1%,45,w,0,10.0,INDIVIDUAL,0,0.0,313471.0,True
3220910,3963877,8500,8500,208.02,C,C4,Eastern Bank,8.0,MORTGAGE,144996.0,debt_consolidation,Pay off,021xx,MA,8.32,0,Jun-1999,3,37.0,,14,0,14184,78.4%,34,w,0,37.0,INDIVIDUAL,0,1736.0,317750.0,False
3219470,3962254,18000,18000,598.89,B,B3,Brentwood Union School District,8.0,RENT,64105.0,debt_consolidation,Pay Off Debt,945xx,CA,19.45,0,Aug-2002,0,,,13,0,14972,50.4%,27,w,0,,INDIVIDUAL,0,0.0,105734.0,False
3240611,3983496,20400,20400,499.24,C,C4,Centerpoint energy,10.0,MORTGAGE,60000.0,debt_consolidation,Debt consolidation,711xx,LA,24.34,0,May-2001,3,,,8,0,19623,62.3%,13,f,0,,INDIVIDUAL,0,0.0,180973.0,False
3240626,3983511,18000,18000,552.67,A,A2,URS Medical,3.0,MORTGAGE,105000.0,credit_card,Credit card refinancing,750xx,TX,16.14,0,Sep-1973,0,32.0,,13,0,20098,80.8%,25,f,0,,INDIVIDUAL,0,0.0,207803.0,False
3105482,3777754,15375,15375,504.38,B,B2,Prime Properties,3.0,RENT,52000.0,credit_card,CC & Business Expense Loan,902xx,CA,18.94,0,Apr-1999,0,,104.0,16,1,7710,26%,21,f,0,,INDIVIDUAL,0,0.0,34864.0,False
3240670,3983561,9300,9300,313.85,B,B4,TANGO TRANSPORT,10.0,MORTGAGE,30000.0,major_purchase,Successful loan,303xx,GA,24.44,0,Jul-1993,0,,106.0,10,1,6971,69%,11,f,0,,INDIVIDUAL,0,0.0,84054.0,True
3239364,3982118,12000,12000,388.11,B,B1,VAMC,10.0,MORTGAGE,100000.0,debt_consolidation,Consolidation,254xx,WV,18.12,3,Mar-1989,1,14.0,,16,0,5679,58.5%,57,w,0,,INDIVIDUAL,0,218.0,99507.0,False
3240637,3983524,24000,24000,787.33,B,B2,US ARMY,10.0,MORTGAGE,102000.0,debt_consolidation,Credit Card Pay Off 2013,223xx,VA,17.43,1,Sep-1993,0,16.0,,16,0,96986,64.5%,27,f,0,66.0,INDIVIDUAL,0,0.0,191270.0,False
3240633,3983519,15000,15000,506.21,B,B4,BNP Media,1.0,RENT,55000.0,credit_card,Interest Rate Refinancing - Credit Card,480xx,MI,14.61,0,Oct-1998,0,,,8,0,18315,54.7%,9,f,0,,INDIVIDUAL,0,0.0,23975.0,False
3220884,3963850,9000,9000,295.25,B,B2,THREE STAR AUTO SALES,4.0,MORTGAGE,72000.0,debt_consolidation,DEBT CONTROL,922xx,CA,18.08,0,Sep-2001,0,,,14,0,21243,50.3%,31,w,0,,INDIVIDUAL,0,0.0,197470.0,False
3005756,3637994,19075,19075,673.36,C,C4,Wells Fargo Home Mortgage,10.0,MORTGAGE,43000.0,debt_consolidation,debt consolidation,172xx,PA,10.74,0,Oct-1999,2,73.0,,12,0,12512,68%,29,f,0,,INDIVIDUAL,0,0.0,168950.0,False
3220868,3963833,16000,16000,539.96,B,B4,Brinjac Engineering,10.0,MORTGAGE,55000.0,debt_consolidation,Debt consolidation,080xx,NJ,32.22,0,Dec-1996,0,,,11,0,23653,72%,33,f,0,,INDIVIDUAL,0,0.0,52222.0,True
3218190,3960830,5000,5000,178.94,C,C5,,,OWN,41283.36,debt_consolidation,persoal loan,610xx,IL,26.28,0,May-1977,1,,,9,0,13985,63.6%,39,f,0,,INDIVIDUAL,0,0.0,23328.0,False
3240614,3983497,24000,24000,730.46,A,A1,Cate Street Capital,3.0,RENT,250000.0,debt_consolidation,Debt consolidation,101xx,NY,3.42,0,Aug-1992,1,,,6,0,2275,3.5%,14,f,0,,INDIVIDUAL,0,0.0,22606.0,False
3220833,3963797,24000,24000,730.46,A,A1,KBTF LLP,5.0,MORTGAGE,290000.0,debt_consolidation,Consolidate High Interest Rate Cards,100xx,NY,9.35,0,May-1993,0,,,15,0,82600,19.2%,25,f,0,,INDIVIDUAL,0,0.0,657102.0,False
3220861,3963826,25000,25000,843.68,B,B4,"eezexpress,inc.",10.0,MORTGAGE,58000.0,debt_consolidation,Debt consolidation,864xx,AZ,22.04,0,Feb-1986,0,,,8,0,24278,68.5%,15,w,0,,INDIVIDUAL,0,0.0,92324.0,True
3220844,3963808,5400,5400,179.67,B,B3,Bigfoot Beverages,9.0,MORTGAGE,40600.0,debt_consolidation,Debt consolidation,974xx,OR,29.38,0,Jun-1994,0,24.0,,11,0,15993,63.5%,29,f,0,24.0,INDIVIDUAL,0,0.0,209520.0,False
3220818,3963779,5500,5500,185.61,B,B4,Koinonia Family Services,8.0,MORTGAGE,35000.0,debt_consolidation,consolidate,953xx,CA,20.81,0,May-2000,0,35.0,,9,0,10404,78.2%,21,f,0,35.0,INDIVIDUAL,0,0.0,338750.0,True
3244895,3987046,18000,18000,582.17,B,B1,Affiliated foods,9.0,MORTGAGE,82000.0,credit_card,Credit card loan,794xx,TX,22.7,0,Feb-1998,0,77.0,,11,0,17076,87.6%,58,f,0,,INDIVIDUAL,0,0.0,216335.0,False
3240458,3983329,25000,25000,624.95,C,C5,Fiserv,10.0,MORTGAGE,70000.0,debt_consolidation,Debt consolidation into 1 lower payment,774xx,TX,25.64,0,Mar-1996,1,,,18,0,33117,54.5%,28,f,0,,INDIVIDUAL,0,0.0,249829.0,False
3204705,3946872,18500,18500,452.74,C,C4,Robert Half Technology,1.0,RENT,56000.0,credit_card,Credit Consolidation,462xx,IN,26.31,0,Aug-2002,1,,,11,0,12643,70.2%,27,w,0,,INDIVIDUAL,0,0.0,167106.0,False
3240571,3983454,9500,9500,333.06,C,C3,JoAnn Fabrics & Crafts,7.0,RENT,34000.0,debt_consolidation,Debt consolidation,954xx,CA,21.14,0,Mar-2003,1,,,15,0,23711,67.4%,23,f,0,,INDIVIDUAL,0,0.0,39899.0,True
3220815,3963776,12375,12375,400.24,B,B1,Premier Distributing,10.0,MORTGAGE,58000.0,debt_consolidation,Consolidate,871xx,NM,34.45,0,May-1996,0,,,17,0,24493,44.1%,44,f,0,,INDIVIDUAL,0,0.0,257978.0,False
3240539,3983419,15000,15000,515.08,C,C1,Acura Columbus,3.0,RENT,42000.0,debt_consolidation,Credit Card Consolidation,430xx,OH,22.37,0,Sep-2003,4,,,9,0,13993,44.3%,11,f,0,,INDIVIDUAL,0,0.0,27628.0,False
3220774,3963731,5950,5950,210.04,C,C4,State of California Transportation Dept.,10.0,MORTGAGE,66000.0,debt_consolidation,combine credit cards,923xx,CA,13.64,1,Sep-1975,1,13.0,,8,0,7439,88.6%,34,f,0,13.0,INDIVIDUAL,0,0.0,324692.0,False
3220793,3963751,18000,18000,598.89,B,B3,New York Life,4.0,RENT,75000.0,debt_consolidation,Debt consolidation,200xx,DC,18.71,0,Apr-2005,0,,,14,0,11045,76.2%,15,w,0,,INDIVIDUAL,0,0.0,47199.0,False
3240549,3983430,28000,28000,889.09,A,A5,Midmichigan Home care,2.0,MORTGAGE,115000.0,debt_consolidation,Debt Consolidation,486xx,MI,28.18,0,Apr-1997,3,40.0,,16,0,20613,64.5%,44,f,0,,INDIVIDUAL,0,0.0,501648.0,False
3220791,3963749,20000,20000,665.44,B,B3,DEPARTMENT OF JUSTICE,10.0,MORTGAGE,85000.0,debt_consolidation,DEBT CONSOLIDATION,923xx,CA,20.43,0,Feb-1993,2,72.0,,15,0,7829,40.4%,36,f,0,72.0,INDIVIDUAL,0,0.0,257835.0,False
2945112,3557322,8000,8000,266.18,B,B3,mom brands,4.0,MORTGAGE,43000.0,credit_card,card refi,841xx,UT,8.93,0,Jan-2001,0,37.0,117.0,7,1,7907,67%,17,f,0,,INDIVIDUAL,0,0.0,159175.0,False
3240535,3983415,1200,1200,37.55,A,A4,First Choice Health Services,8.0,RENT,55000.0,credit_card,Credit Card Refinancing,601xx,IL,14.95,0,May-2006,0,,,12,0,1642,7.2%,15,w,0,,INDIVIDUAL,0,0.0,21053.0,False
3219954,3962791,24000,24000,750.97,A,A4,First Republic Bank,1.0,RENT,240000.0,credit_card,Credit Card Refi,112xx,NY,15.01,0,Jan-1995,1,,,21,0,72750,66.4%,36,f,0,,INDIVIDUAL,0,0.0,144390.0,False
3240504,3983382,22750,22750,756.94,B,B3,Save Mart Inc,10.0,MORTGAGE,54000.0,debt_consolidation,Credit Loan,956xx,CA,18.67,0,Apr-1985,1,,,12,0,26406,66.3%,20,f,0,,INDIVIDUAL,0,0.0,236269.0,False
